DATE,Temp_max,Temp_min,Vent,BEN AROUS I MUNICIPA,BOU REBIA (BEN AROUS,BOUMHEL BASSATINE MU,CRETEVILLE,DOMAINE DECHAMUNE,EL HAMMA AMONT,FOUCHANA FERME GAMOU,KABOUTI C.R.A,KHELIDIA CTV,MEGRINE PARC CRDA,MHAMEDIA DISPENSAIRE,MORNAG SIDI ZEYED,MORNEG CTV,MORNEG FERME ESSADIR,OUDHNA FERME CHIBOUB,OUZRA AGRI FLORA,POTIN BERGERIE,RADES PF,SIDI SALEM EL GARCI ,PLV,EVA,APP
2005-09-01,4,17.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0
2005-09-02,10,11.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.4,0.6495
2005-09-03,5,14.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.0257
2005-09-04,10,22.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0012
2005-09-05,14,30.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
2005-09-06,18,24.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,1.0,1.79999995231628,0.0,0.0,6.7,0.0005
2005-09-07,22,31.0,24,3.4000000953674303,0.0,1.20000004768372,0.0,0.0,18.8999996185303,5.0,0.0,0.0,2.4000000953674303,1.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,8.23,0.0
2005-09-08,23,35.0,31,0.8000000119209291,0.0,0.30000001192092896,0.0,1.5,0.0,0.30000001192092896,9.30000019073486,0.0,0.400000005960465,0.0,3.0,0.400000005960465,1.0,0.0,0.0,0.0,0.5,0.0,0.0,8.05,0.0353
2005-09-09,25,34.0,39,0.8999999761581421,0.0,1.5,3.5,2.0,0.0,0.8999999761581421,4.0,2.5,0.400000005960465,0.0,0.0,0.8000000119209291,0.0,0.0,0.0,0.0,0.0,3.0,4.3,2.9,0.0028
2005-09-10,16,24.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.3,0.0002
2005-09-11,11,25.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000238418601,0.0,0.0,0.0,0.0,0.0,0.8000000119209291,0.200000002980232,0.0,0.0,1.4,0.0093
2005-09-12,9,17.0,29,0.699999988079071,0.0,0.0,0.0,2.5,0.0,0.100000001490116,0.0,0.6000000238418579,0.6000000238418579,1.5,3.0,0.30000001192092896,2.5,0.0,0.0,1.5,3.20000004768372,0.0,0.0,2.5,0.0103
2005-09-13,22,29.0,29,3.20000004768372,2.0,3.0,0.0,0.0,0.0,10.0,4.800000190734861,0.0,2.79999995231628,0.0,0.0,1.20000004768372,0.0,2.0,0.0,0.0,0.0,0.0,1.7,4.6,0.0045
2005-09-14,23,29.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0049
2005-09-15,22,29.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0
2005-09-16,20,31.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0049
2005-09-17,18,27.0,26,0.0,3.0,0.0,0.0,4.0,5.900000095367429,0.0,0.0,0.0,0.0,4.800000190734861,0.0,0.0,0.0,3.0,0.0,4.0,4.5,0.0,0.0,5.3,0.0001
2005-09-18,19,32.0,37,8.300000190734862,0.0,4.0,0.0,0.0,26.2000007629395,11.0,9.5,0.0,7.5,18.5,5.0,5.0,26.0,0.0,6.0,17.5,5.199999809265139,8.0,2.3,3.1,0.003
2005-09-19,19,27.0,26,5.400000095367429,4.0,9.30000019073486,0.0,26.2000007629395,0.0,24.0,22.2000007629395,23.0,3.0999999046325697,0.0,20.0,25.0,0.0,4.0,16.0,0.0,0.0,21.600000381469698,24.0,2.0,0.122
2005-09-20,19,26.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0029
2005-09-21,17,27.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0
2005-09-22,18,28.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0044
2005-09-23,16,27.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.005
2005-09-24,16,26.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2005-09-25,17,27.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2005-09-26,16,27.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0003
2005-09-27,16,28.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2005-09-28,18,30.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
2005-09-29,21,30.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,5.3,0.0002
2005-09-30,20,27.0,34,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.400000005960465,0.0,2.0,0.8000000119209291,0.0,0.0,0.100000001490116,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0001
2005-10-01,2,17.0,9,0.0,0.0,0.0,0.0,0.0,2.5,2.0,2.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0021
2005-10-02,8,13.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0.0,1.475
2005-10-03,7,14.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.2,0.0014
2005-10-04,8,13.0,44,0.5,0.0,1.20000004768372,10.5,5.0,7.0,0.5,6.5,1.70000004768372,0.30000001192092896,0.0,0.0,2.4000000953674303,3.0,0.0,6.5,0.0,0.200000002980232,6.0,8.0,0.0,0.012
2005-10-05,16,33.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0
2005-10-06,16,24.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,4.8,0.0054
2005-10-07,23,29.0,22,1.39999997615814,0.0,0.0,0.0,0.0,3.0,0.100000001490116,2.5,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8.35,0.03
2005-10-08,25,37.0,28,1.20000004768372,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.8999999761581421,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0365
2005-10-09,22,30.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
2005-10-10,18,25.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0035
2005-10-11,11,24.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0097
2005-10-12,7,14.0,15,0.30000001192092896,2.0,0.0,3.5,0.0,0.5,0.200000002980232,1.0,0.0,0.0,2.0,0.0,0.0,24.0,2.0,0.0,5.400000095367429,1.20000004768372,3.5,0.0,1.2,0.0091
2005-10-13,18,28.0,26,0.8999999761581421,0.0,17.5,24.0,2.0,0.0,19.0,0.0,0.0,0.100000001490116,9.19999980926514,17.5,8.199999809265138,9.0,0.0,2.0,5.5,2.5999999046325697,0.0,1.2,3.4,0.0013
2005-10-14,18,28.0,22,8.10000038146973,3.0,4.0,0.0,14.0,6.5,12.0,6.5,14.0,2.09999990463257,0.0,0.0,7.099999904632571,0.0,3.0,16.0,0.0,0.0,33.5,10.5,2.49,0.0124
2005-10-15,21,28.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0256
2005-10-16,19,29.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0134
2005-10-17,20,29.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0134
2005-10-18,18,29.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0137
2005-10-19,20,31.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.5,0.0,0.0,9.5,8.10000038146973,0.0,0.0,4.37,0.0142
2005-10-20,20,27.0,31,8.60000038146973,4.0,3.0,2.5,2.5,2.5,10.0,2.5,2.5,9.39999961853027,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.4,3.18,0.013000000000000001
2005-10-21,21,28.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.013999999999999999
2005-10-22,19,27.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0026
2005-10-23,17,30.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0009
2005-10-24,18,26.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0011
2005-10-25,17,25.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0108
2005-10-26,16,25.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0241
2005-10-27,15,27.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0102
2005-10-28,16,29.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0105
2005-10-29,18,30.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0102
2005-10-30,18,29.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0106
2005-10-31,18,30.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0107
2005-11-01,4,15.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.001
2005-11-02,6,15.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.36,0.3454
2005-11-03,7,17.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.002
2005-11-04,8,16.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.6,0.0487
2005-11-05,18,31.0,28,0.0,0.0,0.0,0.0,0.0,10.1999998092651,0.0,0.0,0.0,0.0,9.10000038146973,4.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0
2005-11-06,15,27.0,34,16.3999996185303,15.0,0.0,0.0,6.199999809265139,0.0,14.0,12.3000001907349,0.0,15.5,2.0,3.5,14.0,2.0,15.0,8.0,1.5,2.5999999046325697,10.0,0.0,7.0,0.0
2005-11-07,22,29.0,35,1.29999995231628,0.0,24.2999992370605,0.0,3.5,8.199999809265138,8.0,8.5,0.0,6.0,0.0,0.0,1.39999997615814,0.0,0.0,0.0,0.0,0.0,26.0,1.6,6.1,0.0196
2005-11-08,26,36.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0371
2005-11-09,20,32.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0049
2005-11-10,16,26.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
2005-11-11,12,24.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.35,0.0101
2005-11-12,9,12.0,28,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.800000190734861,0.0,3.5999999046325697,5.5,8.199999809265138,0.0,0.0,0.0,2.5,4.5,0.0,4.5,2.35,0.0242
2005-11-13,15,24.0,22,4.699999809265139,5.0,6.5,0.0,4.19999980926514,0.0,6.0,7.5,0.0,4.30000019073486,0.0,0.0,5.800000190734861,5.0,5.0,4.0,0.0,0.0,5.199999809265139,5.5,1.14,0.023
2005-11-14,14,28.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0102
2005-11-15,19,27.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.01
2005-11-16,16,23.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.55,0.0113
2005-11-17,13,18.0,34,0.8999999761581421,4.0,0.0,0.0,0.0,0.0,0.200000002980232,0.0,0.0,0.0,2.0,5.5,0.0,8.5,4.19999980926514,0.0,4.0,3.29999995231628,0.0,0.0,1.8,0.0097
2005-11-18,14,21.0,22,12.1999998092651,1.0,4.0,0.0,5.599999904632571,0.0,11.0,0.0,1.5,3.9000000953674303,0.0,0.0,9.69999980926514,0.0,1.0,7.0,0.200000002980232,0.0,0.0,5.2,1.08,0.023
2005-11-19,14,19.0,26,0.0,2.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.1000000238418601,0.0,0.0,0.0,2.0,0.0,2.5,0.0,0.0,0.0,1.14,0.009000000000000001
2005-11-20,10,18.0,22,3.5999999046325697,0.0,2.0,0.0,0.0,1.0,0.8999999761581421,1.0,0.0,2.4000000953674303,0.0,0.0,1.60000002384186,4.0,0.0,0.0,0.0,20.2999992370605,2.0,0.0,2.35,0.0102
2005-11-21,8,17.0,26,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,2.15,0.01
2005-11-22,11,19.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5,2.70000004768372,0.0,0.0,2.8,0.0106
2005-11-23,9,14.0,24,5.300000190734861,0.0,2.5,10.0,3.79999995231628,4.5,12.0,5.0,4.0,2.70000004768372,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.800000190734861,3.0,3.0,0.0108
2005-11-24,7,14.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0102
2005-11-25,8,16.0,29,0.0,2.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0
2005-11-26,5,21.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0383
2005-11-27,9,17.0,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0102
2005-11-28,6,17.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.14,0.0091
2005-11-29,4,16.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0108
2005-11-30,12,15.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2000000476837203,3.5,0.0,5.0,0.0,0.0,0.0,2.2999999523162797,0.0,0.0,2.56,0.0104
2005-12-01,8,16.0,21,2.79999995231628,5.0,2.0,5.0,4.19999980926514,0.0,3.5,3.5,5.0,1.70000004768372,0.6000000238418579,1.0,4.30000019073486,1.5,5.0,4.0,0.0,2.79999995231628,3.5,0.0,1.08,0.001
2005-12-02,9,15.0,21,0.400000005960465,0.0,0.400000005960465,0.0,0.0,0.0,0.699999988079071,0.0,0.6000000238418579,0.5,0.0,0.0,1.20000004768372,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.1451
2005-12-03,8,17.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0024
2005-12-04,11,17.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9,0.001
2005-12-05,18,30.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0
2005-12-06,21,36.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0
2005-12-07,21,31.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,0.0215
2005-12-08,25,32.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100000001490116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0375
2005-12-09,21,27.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.200000002980232,0.0,0.5,0.0,0.400000005960465,0.0,0.0,0.0,0.0,0.0,0.5,0.200000002980232,0.0,0.0,5.1,0.0
2005-12-10,21,27.0,26,1.20000004768372,16.0,0.30000001192092896,0.0,0.0,0.0,0.8999999761581421,0.0,1.5,0.5,20.3999996185303,26.0,0.699999988079071,16.0,15.0,0.0,1.0,17.2999992370605,0.0,0.0,3.4,0.0003
2005-12-11,13,23.0,27,31.2000007629395,31.0,9.0,0.0,0.0,17.5,19.0,12.0,0.0,17.2000007629395,22.5,8.0,14.3000001907349,0.0,32.0,22.0,24.0,27.100000381469698,5.0,0.0,1.48,0.0094
2005-12-12,8,15.0,16,18.3999996185303,4.0,19.0,54.0,32.0,0.0,23.0,20.0,46.0,30.5,0.0,4.5,26.100000381469698,24.0,5.0,16.0,4.0,0.0,23.0,26.5,0.0,0.036000000000000004
2005-12-13,9,15.0,41,1.20000004768372,42.0,0.0,0.0,4.5,98.4000015258789,0.0,6.0,31.0,0.0,44.2999992370605,60.0,0.0,1.5,41.0,0.0,58.0,55.5999984741211,0.0,3.0,1.02,0.009000000000000001
2005-12-14,13,17.0,41,54.2999992370605,6.0,44.0,68.0,62.5,7.5,56.0,96.0,27.5,59.0,3.5,2.0,48.7000007629395,58.0,7.0,56.0,3.0,2.2000000476837203,72.5,79.3,1.02,0.4719
2005-12-15,11,16.0,26,6.099999904632571,0.0,2.0,0.0,2.5,0.0,3.29999995231628,6.0,4.5,4.699999809265139,0.0,0.0,2.09999990463257,2.5,0.0,0.0,0.0,0.0,3.5,4.2,0.7,0.0846
2005-12-16,10,15.0,24,0.8000000119209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60000002384186,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0059
2005-12-17,10,17.0,41,0.0,0.0,0.200000002980232,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.6000000238418579,0.0,0.0,0.400000005960465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.02
2005-12-18,9,14.0,31,1.20000004768372,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0009
2005-12-19,7,14.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.79999995231628,0.0,0.100000001490116,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0021
2005-12-20,3,14.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0011
2005-12-21,8,16.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.200000002980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20000004768372,1.39999997615814,0.0,0.0,2.04,0.0018
2005-12-22,6,15.0,15,1.60000002384186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,0.0,0.200000002980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0017
2005-12-23,7,16.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0016
2005-12-24,8,15.0,15,0.0,0.0,0.0,0.0,0.0,21.7999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0
2005-12-25,6,16.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0018
2005-12-26,8,18.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0018
2005-12-27,9,17.0,21,1.79999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39999997615814,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.79999995231628,0.0,0.0,1.98,0.0018
2005-12-28,9,17.0,24,0.0,3.0,1.5,0.0,1.5,0.0,4.0,1.89999997615814,1.0,1.29999995231628,0.0,2.0,1.39999997615814,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0
2005-12-29,7,12.0,29,2.70000004768372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8000000119209291,0.0,0.0,0.0,0.0,0.0,1.0,1.79999995231628,0.0,0.0,2.04,0.0018
2005-12-30,5,14.0,27,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.09999990463257,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0015
2005-12-31,10,17.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
2007-01-01,7,17.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0
2007-01-02,12,16.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400000005960465,0.0,1.8,1.08,0.0016
